annee,theme,id_caracteristiques,nom_caracteristique,chiffre_total,chiffre_hommes,chiffre_femmes,taux_total,taux_hommes,taux_femmes
2021,Origine ethnique ou culturelle,1719,  Russe,105,50,60,0.3,0.3,0.4
2021,Origine ethnique ou culturelle,1720,  Norvégien,15,0,15,0.0,0.0,0.1
2021,Origine ethnique ou culturelle,1721,  Gallois,15,10,10,0.0,0.1,0.1
2021,Origine ethnique ou culturelle,1722,  Portugais,245,105,135,0.8,0.7,0.9
2021,Origine ethnique ou culturelle,1723,  Américain,175,105,75,0.6,0.7,0.5
2021,Origine ethnique ou culturelle,1724,  Espagnol,335,155,180,1.1,1.0,1.1
2021,Origine ethnique ou culturelle,1725,  Suédois,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1726,  Hongrois,50,30,25,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1727,  Acadien,375,160,215,1.2,1.1,1.4
2021,Origine ethnique ou culturelle,1728,  Pakistanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1729,"  Africain, n.d.a.",295,165,125,1.0,1.1,0.8
2021,Origine ethnique ou culturelle,1730,  Juif,50,25,25,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1731,  Pendjabi,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1732,  Vietnamien,90,40,45,0.3,0.3,0.3
2021,Origine ethnique ou culturelle,1733,"  Arabe, n.d.a.",235,115,120,0.8,0.8,0.8
2021,Origine ethnique ou culturelle,1734,  Grec,140,70,70,0.5,0.5,0.4
2021,Origine ethnique ou culturelle,1735,  Jamaïquain,30,10,20,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1736,"  Asiatique, n.d.a.",45,25,25,0.1,0.2,0.2
2021,Origine ethnique ou culturelle,1737,"  Cri, n.d.a.",10,0,10,0.0,0.0,0.1
2021,Origine ethnique ou culturelle,1738,  Coréen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1739,  Roumain,105,55,60,0.3,0.4,0.4
2021,Origine ethnique ou culturelle,1740,  Libanais,95,40,50,0.3,0.3,0.3
2021,Origine ethnique ou culturelle,1741,  Iranien,70,40,30,0.2,0.3,0.2
2021,Origine ethnique ou culturelle,1742,"  Chrétien, n.i.a.",245,125,120,0.8,0.8,0.8
2021,Origine ethnique ou culturelle,1743,  Danois,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1744,"  Autochtones nord-américains, n.d.a.",100,40,60,0.3,0.3,0.4
2021,Origine ethnique ou culturelle,1745,  Sikh,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1746,  Autrichien,65,20,45,0.2,0.1,0.3
2021,Origine ethnique ou culturelle,1747,  Belge,340,165,170,1.1,1.1,1.1
2021,Origine ethnique ou culturelle,1748,  Haïtien,380,195,185,1.2,1.3,1.2
2021,Origine ethnique ou culturelle,1749,  Hindou,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1750,  Mexicain,60,25,30,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1751,  Mennonite,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1752,  Suisse,100,45,55,0.3,0.3,0.4
2021,Origine ethnique ou culturelle,1753,  Finlandais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1754,  Sri-Lankais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1755,  Croate,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1756,  Japonais,40,20,15,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1757,"  Sud-asiatique, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1758,"  Mi'kmaq, n.d.a.",120,65,55,0.4,0.4,0.4
2021,Origine ethnique ou culturelle,1759,"  Européen du Nord, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1760,  Musulman,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1761,  Égyptien,95,50,45,0.3,0.3,0.3
2021,Origine ethnique ou culturelle,1762,"  Latino-américain, centraméricain et sud-américain, n.d.a.",35,20,10,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1763,  Tamoul,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1764,  Islandais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1765,  Colombien,125,40,85,0.4,0.3,0.5
2021,Origine ethnique ou culturelle,1766,  Marocain,240,155,90,0.8,1.0,0.6
2021,Origine ethnique ou culturelle,1767,  Tchèque,20,10,10,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1768,  Syrien,20,0,10,0.1,0.0,0.1
2021,Origine ethnique ou culturelle,1769,  Guyanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1770,  Afghan,155,90,65,0.5,0.6,0.4
2021,Origine ethnique ou culturelle,1771,"  Noir, n.d.a.",75,40,35,0.2,0.3,0.2
2021,Origine ethnique ou culturelle,1772,  Serbe,20,15,10,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1773,  Ojibwé,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1774,  Terre-Neuvien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1775,  Hongkongais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1776,  Ontarien,65,40,30,0.2,0.3,0.2
2021,Origine ethnique ou culturelle,1777,  Perse,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1778,  Trinidadien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1779,  Turc,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1780,"  Inuit, n.d.a.",15,10,10,0.0,0.1,0.1
2021,Origine ethnique ou culturelle,1781,  Bangladeshi,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1782,  Algérien,100,40,60,0.3,0.3,0.4
2021,Origine ethnique ou culturelle,1783,  Brésilien,115,65,50,0.4,0.4,0.3
2021,Origine ethnique ou culturelle,1784,  Nigérian,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1785,  Arménien,50,15,35,0.2,0.1,0.2
2021,Origine ethnique ou culturelle,1786,  Slovaque,15,10,0,0.0,0.1,0.0
2021,Origine ethnique ou culturelle,1787,"  Européen de l'Est, n.d.a.",15,0,15,0.0,0.0,0.1
2021,Origine ethnique ou culturelle,1788,  Somalien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1789,  Taïwanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1790,  Irakien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1791,  Salvadorien,55,30,25,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1792,  Afro-Caribéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1793,"  Asiatique de l'Est ou du Sud-Est, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1794,"  Asiatique occidental ou centre-asiatique ou moyen-oriental, n.d.a.",20,15,0,0.1,0.1,0.0
2021,Origine ethnique ou culturelle,1795,"  Antillais, n.d.a.",15,10,10,0.0,0.1,0.1
2021,Origine ethnique ou culturelle,1796,  Algonquin,120,55,70,0.4,0.4,0.4
2021,Origine ethnique ou culturelle,1797,"  Antillais britannique, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1798,  Lituanien,40,10,25,0.1,0.1,0.2
2021,Origine ethnique ou culturelle,1799,  Sud-Africain,35,15,20,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1800,  Australien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1801,  Palestinien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1802,  Chilien,35,35,0,0.1,0.2,0.0
2021,Origine ethnique ou culturelle,1803,  Congolais,50,15,35,0.2,0.1,0.2
2021,Origine ethnique ou culturelle,1804,  Néo-Écossais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1805,  Éthiopien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1806,"  Hispanique, n.d.a.",35,15,20,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1807,  Péruvien,85,40,45,0.3,0.3,0.3
2021,Origine ethnique ou culturelle,1808,  Yoruba,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1809,  Cambodgien (Khmer),15,10,10,0.0,0.1,0.1
2021,Origine ethnique ou culturelle,1810,  Berbère,145,85,60,0.5,0.6,0.4
2021,Origine ethnique ou culturelle,1811,  Albanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1812,  Maltais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1813,  Macédonien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1814,  Slovène,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1815,"  Européen de l'Ouest, n.d.a.",45,30,15,0.1,0.2,0.1
2021,Origine ethnique ou culturelle,1816,  Néo-Brunswickois,25,10,15,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1817,  Gujarati,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1818,  Érythréen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1819,  Afro-Canadien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1820,  Israélien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1821,  Mohawk,25,25,0,0.1,0.2,0.0
2021,Origine ethnique ou culturelle,1822,"  Tchécoslovaque, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1823,  Bulgare,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1824,  Albertain,10,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1825,  Ghanéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1826,  Barbadien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1827,  Afro-Américain,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1828,"  Yougoslave, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1829,  Tunisien,75,25,45,0.2,0.2,0.3
2021,Origine ethnique ou culturelle,1830,"  Slave, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1831,  Cubain,35,25,15,0.1,0.2,0.1
2021,Origine ethnique ou culturelle,1832,  Bosnien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1833,  Vénézuélien,40,15,25,0.1,0.1,0.2
2021,Origine ethnique ou culturelle,1834,"  Innu/Montagnais, n.d.a.",45,10,40,0.1,0.1,0.3
2021,Origine ethnique ou culturelle,1835,  Letton,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1836,  Bengali,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1837,  Camerounais,65,30,40,0.2,0.2,0.3
2021,Origine ethnique ou culturelle,1838,  Guatémaltèque,25,15,10,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1839,  Indonésien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1840,  Laotien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1841,  Ilocano,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1842,  Irlandais du Nord,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1843,"  Celte, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1844,  Britanno-Colombien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1845,  Équatorien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1846,  Franco-Ontarien,10,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1847,  Argentin,20,15,0,0.1,0.1,0.0
2021,Origine ethnique ou culturelle,1848,  Estonien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1849,  Kurde,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1850,  Fidjien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1851,  Jat,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1852,"  Nord-américain, n.d.a.",40,30,10,0.1,0.2,0.1
2021,Origine ethnique ou culturelle,1853,  Copte,80,60,30,0.3,0.4,0.2
2021,Origine ethnique ou culturelle,1854,  Thaïlandais,10,10,0,0.0,0.1,0.0
2021,Origine ethnique ou culturelle,1855,  Dominicain,60,40,25,0.2,0.3,0.2
2021,Origine ethnique ou culturelle,1856,  Népalais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1857,  Kabyle,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1858,  Assyrien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1859,  Igbo,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1860,  Biélorusse,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1861,"  Déné, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1862,"  Pied-Noir, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1863,  Abénaki,50,35,20,0.2,0.2,0.1
2021,Origine ethnique ou culturelle,1864,  Moldove,70,30,40,0.2,0.2,0.3
2021,Origine ethnique ou culturelle,1865,"  Iroquois (Haudenosaunee), n.d.a.",20,10,0,0.1,0.1,0.0
2021,Origine ethnique ou culturelle,1866,  Néo-Zélandais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1867,  Soudanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1868,  Breton,75,30,45,0.2,0.2,0.3
2021,Origine ethnique ou culturelle,1869,  Allemand de Pennsylvanie,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1870,  Malaisien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1871,  Cri des plaines,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1872,"  Nord-africain, n.d.a.",15,15,0,0.0,0.1,0.0
2021,Origine ethnique ou culturelle,1873,  Huron (Wendat),60,35,25,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1874,  Saskatchewanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1875,  Bouddhiste,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1876,  Gaspésien,140,60,80,0.5,0.4,0.5
2021,Origine ethnique ou culturelle,1877,  Normand,30,15,20,0.1,0.1,0.1
2021,Origine ethnique ou culturelle,1878,"  Sud-africain ou Est-africain, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1879,  Ivoirien,10,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1880,  Saulteaux,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1881,"  Anishinaabé, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1882,  Burundais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1883,  Tigrigna,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1884,  Nicaraguayen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1885,  Mauricien,50,30,25,0.2,0.2,0.2
2021,Origine ethnique ou culturelle,1886,  Kényan,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1887,  Oji-Cri,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1888,  Vincentais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1889,  Jordanien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1890,  Manitobain,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1891,  Cap-Bretonnais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1892,  Rwandais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1893,  Grenadien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1894,  Malayali,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1895,  Chaldéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1896,  Cingalais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1897,  Maya,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1898,  Hondurien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1899,  Cherokee,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1900,  Qalipu Mi'kmaq,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1901,  Indo-Caribéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1902,  Flamand,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1903,  Loyaliste de l'Empire-Uni,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1904,  Sénégalais,30,10,25,0.1,0.1,0.2
2021,Origine ethnique ou culturelle,1905,  Azerbaïdjanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1906,  Sicilien,15,0,10,0.0,0.0,0.1
2021,Origine ethnique ou culturelle,1907,  Pachtoune,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1908,  Malais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1909,  Goanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1910,"  Bantou, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1911,  Tibétain,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1912,  Zimbabwéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1913,  Birman,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1914,  Mongol,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1915,  Açoréen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1916,  Atikamekw,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1917,  Bamiléké,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1918,  Indo-Guyanais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1919,  Ougandais,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1920,  Oromo,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1921,  Tanzanien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1922,  Yéménite,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1923,  Centrafricain,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1924,  Libyen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1925,  Basque,30,25,0,0.1,0.2,0.0
2021,Origine ethnique ou culturelle,1926,  Uruguayen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1927,"  Akan, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1928,"  Africain d'Afrique centrale ou de l'Ouest, n.d.a.",10,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1929,  Igorot,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1930,  Peul,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1931,  Cri des bois,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1932,  Guinéen,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1933,  Saint-Lucien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1934,  Prince-Édouardien,0,0,0,0.0,0.0,0.0
2021,Origine ethnique ou culturelle,1935,  Malécite,10,0,0,0.0,0.0,0.0
