annee,theme,id_caracteristiques,nom_caracteristiques,chiffre_total,chiffre_hommes,chiffre_femmes
2016,Caractéristiques du ménage,1655,  Ménage comptant 1 soutien,6010,,
2016,Caractéristiques du ménage,1656,  Ménage comptant 2 soutiens,5150,,
2016,Caractéristiques du ménage,1657,  Ménage comptant 3 soutiens ou plus,80,,
2016,Caractéristiques du ménage,1658,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),11245,,
2016,Caractéristiques du ménage,1659,  15 à 24 ans,180,,
2016,Caractéristiques du ménage,1660,  25 à 34 ans,1810,,
2016,Caractéristiques du ménage,1661,  35 à 44 ans,2715,,
2016,Caractéristiques du ménage,1662,  45 à 54 ans,2525,,
2016,Caractéristiques du ménage,1663,  55 à 64 ans,2050,,
2016,Caractéristiques du ménage,1664,  65 à 74 ans,1315,,
2016,Caractéristiques du ménage,1665,  75 à 84 ans,505,,
2016,Caractéristiques du ménage,1666,  85 ans et plus,140,,
2016,Caractéristiques du ménage,1667,Total - Ménages propriétaires et locataires dont le revenu total du ménage est supérieur à zéro; dans les logements privés non agricoles; hors réserve selon le rapport des frais de logement au revenu - Données-échantillon (25 %),11225,,
2016,Caractéristiques du ménage,1668,  Moins que 30 % du revenu est consacré aux frais de logement,9570,,
2016,Caractéristiques du ménage,1669,  30 % ou plus du revenu est consacré aux frais de logement,1655,,
2016,Caractéristiques du ménage,1670,    30 % à moins de 100 %,1540,,
2016,Caractéristiques du ménage,1671,Total - Ménages propriétaires dans les logements privés non agricoles; hors réserve - Données-échantillon (25 %),8590,,
2016,Caractéristiques du ménage,1672,  % de ménages propriétaires avec hypothèque,76.7,,
2016,Caractéristiques du ménage,1673,  % de ménages propriétaires consacrant 30 % ou plus de leur revenu aux frais de logement,10.2,,
2016,Caractéristiques du ménage,1674,  Frais de logement mensuels médians pour les logements occupés par un ménage propriétaire ($),1282,,
2016,Caractéristiques du ménage,1675,  Frais de logement mensuels moyens pour les logements occupés par un ménage propriétaire ($),1291,,
2016,Caractéristiques du ménage,1676,  Valeur médiane des logements ($),296155,,
2016,Caractéristiques du ménage,1677,  Valeur moyenne des logements ($),312473,,
2016,Caractéristiques du ménage,1678,Total - Ménages locataires dans les logements privés non agricoles; hors réserve - Données-échantillon (25 %),2655,,
2016,Caractéristiques du ménage,1679,  % de ménages locataires dans un logement subventionné,9.4,,
2016,Caractéristiques du ménage,1680,  % de ménages locataires consacrant 30 % ou plus de leur revenu aux frais de logement,29.5,,
2016,Caractéristiques du ménage,1681,  Frais de logement mensuels médians pour les logements occupés par un ménage locataire ($),792,,
2016,Caractéristiques du ménage,1682,  Frais de logement mensuels moyens pour les logements occupés par un ménage locataire ($),829,,
2016, Plus haut certificat; diplôme ou grade,1683,Total - Plus haut certificat; diplôme ou grade pour la population âgée de 15 ans et plus; dans les ménages privés - Données-échantillon (25 %),22360,10850,11505
2016, Plus haut certificat; diplôme ou grade,1684,  Aucun certificat; diplôme ou grade,3035,1495,1535
2016, Plus haut certificat; diplôme ou grade,1685,  Diplôme d'études secondaires ou attestation d'équivalence,4950,2405,2545
2016, Plus haut certificat; diplôme ou grade,1686,  Certificat; diplôme ou grade d'études postsecondaires,14370,6945,7425
2016, Plus haut certificat; diplôme ou grade,1687,    Certificat ou diplôme d'apprenti ou d'une école de métiers,3680,2250,1430
2016, Plus haut certificat; diplôme ou grade,1688,      Certificat ou diplôme d'une école de métiers autre qu'un Certificat d'apprenti ou Certificat de qualification,2570,1310,1260
2016, Plus haut certificat; diplôme ou grade,1689,      Certificat d'apprenti ou Certificat de qualification,1105,940,170
2016, Plus haut certificat; diplôme ou grade,1690,    Certificat ou diplôme d'un collège; d'un cégep ou d'un autre établissement non universitaire,4650,2005,2645
2016, Plus haut certificat; diplôme ou grade,1691,    Certificat ou diplôme universitaire inférieur au baccalauréat,1070,460,610
2016, Plus haut certificat; diplôme ou grade,1692,    Certificat; diplôme ou grade universitaire au niveau du baccalauréat ou supérieur,4970,2240,2730
2016, Plus haut certificat; diplôme ou grade,1693,      Baccalauréat,3410,1520,1890
2016, Plus haut certificat; diplôme ou grade,1694,      Certificat ou diplôme universitaire supérieur au baccalauréat,355,165,190
2016, Plus haut certificat; diplôme ou grade,1695,      Diplôme en médecine; en médecine dentaire; en médecine vétérinaire ou en optométrie,135,60,75
2016, Plus haut certificat; diplôme ou grade,1696,      Maîtrise,975,440,530
2016, Plus haut certificat; diplôme ou grade,1697,      Doctorat acquis,95,50,40
2016, Plus haut certificat; diplôme ou grade,1698,Total - Plus haut certificat; diplôme ou grade pour la population âgée de 25 à 64 ans dans les ménages privés - Données-échantillon (25 %),15900,7670,8230
2016, Plus haut certificat; diplôme ou grade,1699,  Aucun certificat; diplôme ou grade,1225,630,595
2016, Plus haut certificat; diplôme ou grade,1700,  Diplôme d'études secondaires ou attestation d'équivalence,2900,1445,1460
2016, Plus haut certificat; diplôme ou grade,1701,  Certificat; diplôme ou grade d'études postsecondaires,11775,5595,6180
2016, Plus haut certificat; diplôme ou grade,1702,    Certificat ou diplôme d'apprenti ou d'une école de métiers,2955,1730,1225
2016, Plus haut certificat; diplôme ou grade,1703,      Certificat ou diplôme d'une école de métiers autre qu'un Certificat d'apprenti ou Certificat de qualification,2045,960,1075
2016, Plus haut certificat; diplôme ou grade,1704,      Certificat d'apprenti ou Certificat de qualification,910,765,145
2016, Plus haut certificat; diplôme ou grade,1705,    Certificat ou diplôme d'un collège; d'un cégep ou d'un autre établissement non universitaire,3495,1535,1960
2016, Plus haut certificat; diplôme ou grade,1706,    Certificat ou diplôme universitaire inférieur au baccalauréat,880,380,495
2016, Plus haut certificat; diplôme ou grade,1707,    Certificat; diplôme ou grade universitaire au niveau du baccalauréat ou supérieur,4450,1950,2495
2016, Plus haut certificat; diplôme ou grade,1708,      Baccalauréat,3070,1350,1720
2016, Plus haut certificat; diplôme ou grade,1709,      Certificat ou diplôme universitaire supérieur au baccalauréat,290,140,155
2016, Plus haut certificat; diplôme ou grade,1710,      Diplôme en médecine; en médecine dentaire; en médecine vétérinaire ou en optométrie,125,45,80
2016, Plus haut certificat; diplôme ou grade,1711,      Maîtrise,885,380,500
2016, Plus haut certificat; diplôme ou grade,1712,      Doctorat acquis,85,40,45
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1713,Total - Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016) pour la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %),22360,10850,11510
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1714,  Aucun certificat; diplôme ou grade d'études postsecondaires,7990,3905,4085
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1715,  Éducation,980,180,800
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1716,    13. Éducation,980,180,800
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1717,  Arts visuels et d'interprétation; et technologie des communications,615,270,355
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1718,    10. Technologie des communications/technicien en communications et services de soutien technique connexes,95,65,30
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1719,    50. Arts visuels et arts d'interprétation,520,195,325
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1720,  Sciences humaines,755,240,515
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1721,    16. Linguistique; langues et littératures autochtones et étrangères,95,25,70
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1722,    23. Langue et littérature/lettres anglaises,10,0,10
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1723,    24. Arts libéraux et sciences; études générales et lettres et sciences humaines,430,150,280
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1724,    30A Sciences humaines interdisciplinaires,0,0,0
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1725,    38. Philosophie et études religieuses,10,10,0
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1726,    39. Théologie et vocations religieuses,35,25,15
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1727,    54. Histoire,50,25,25
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1728,    55. Langue et littérature/lettres françaises,120,10,110
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1729,  Sciences sociales et de comportements; et droit,1245,350,890
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1730,    05. Études régionales; ethniques; culturelles; des sexes et des groupes,10,0,10
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1731,    09. Communications; journalisme et programmes connexes,150,35,110
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1732,    19. Sciences de la famille et de la consommation/sciences humaines,260,15,250
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1733,    22. Droit; professions connexes et études du droit,220,70,155
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1734,    30B Sciences sociales et de comportements interdisciplinaires,25,0,25
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1735,    42. Psychologie,260,60,195
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1736,    45. Sciences sociales,310,170,140
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1737,  Commerce; gestion et administration publique,3620,1380,2235
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1738,    30.16 Comptabilité et informatique,0,0,10
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1739,    44. Administration publique et professions en services sociaux,165,25,140
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1740,    52. Commerce; gestion; marketing et services de soutien connexes,3450,1355,2100
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1741,  Sciences physiques et de la vie; et technologies,475,280,195
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1742,    26. Sciences biologiques et biomédicales,170,60,110
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1743,    30.01 Sciences biologiques et sciences physiques,70,45,25
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1744,    30C Autres sciences physiques et de la vie interdisciplinaires,55,40,20
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1745,    40. Sciences physiques,155,130,25
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1746,    41. Technologue/technicien en sciences,25,0,20
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1747,  Mathématiques; informatique et sciences de l'information,735,515,220
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1748,    11. Informatique; sciences de l'information et services de soutien connexes,630,475,160
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1749,    25. Bibliothéconomie,45,10,40
2016,Principal domaine d'études - Classification des programmes d'enseignement (CPE 2016),1750,    27. Mathématiques et statistique,45,25,25
